,probability
134,0.9813747282952536
135,0.9959867747974349
136,0.0004999999999999449
137,0.9954999157768827
138,0.8824901133633103
139,0.05371915984153741
140,0.004518060207366892
141,0.0010000000000000009
142,0.7473197684288024
143,0.0020005364418029803
144,0.9724631816244801
145,0.8461383411884308
146,0.012004112720489513
147,0.0004999999999999449
148,0.0
149,0.0015023841857910725
150,0.0005699162483214781
151,0.04350017881393431
152,0.5604724475741387
153,0.970499995927277
154,0.9994999959362081
155,0.9659965173874443
156,0.9869999996354851
157,0.0
158,0.9979932112550596
159,0.9278618247443811
160,0.9748503953538602
161,0.002002026557922365
162,0.5940506102277432
163,0.9924999944162226
164,0.9145670532332734
165,0.0
166,0.002594145536422676
167,0.0010042319297790536
168,9.289383888244629e-05
169,0.9893642126156483
170,0.9913805272407481
171,0.03650059604644773
172,5.960464477539063e-08
173,0.9998611214978155
174,0.0015000000000000568
175,4.410743713378906e-06
176,1.1920928955078125e-07
177,0.8967628492861986
178,0.9444530279999599
179,0.9972979646577733
180,0.9954994859357458
181,0.00372032856941229
182,0.0050000000000000044
183,0.0005008344650268004
184,0.9334997723985103
185,5.364418029785156e-07
186,0.0044999999999999485
187,0.0032565979957580593
188,0.0470070929527282
189,4.863739013671875e-05
190,0.062000000000000055
191,0.999999894960311
192,0.9854271885752678
193,0.9624964172609453
194,3.618001937866211e-05
195,0.05884870529174813
196,0.894887744024396
197,0.9909657406406186
198,0.0010000596046447763
199,0.994987919330124
200,0.0004999999999999449
201,0.9794270853950293
202,0.01897793984413143
203,0.8856508780121803
204,0.0
205,0.9954999998395112
206,0.7261197009328753
207,0.9949880034592934
208,5.185604095458984e-06
209,0.9724139598566107
210,0.04850160932540892
211,0.9804998362372793
212,0.7502290795147419
213,0.15600554323196414
214,0.23903324127197267
215,0.956385011062026
216,0.015510251998901436
217,0.99988480398315
218,0.0
219,0.9883512508318527
220,0.8954562749043107
221,0.0020553727149963397
222,0.9457472024708986
223,0.11353386759757989
224,0.31058115577697754
225,0.9999996741108532
226,0.001109344720840455
227,0.9919999417647487
228,0.1295404925346375
229,0.0010338425636291504
230,0.9921934972908348
231,0.0028152763843536377
232,0.4070000596046448
233,0.08309974837303158
234,0.009050985336303663
235,0.9999721741933172
236,0.019500000000000073
237,0.9999999999151901
238,0.9974895314585956
239,0.025000000000000022
240,0.9999843207551748
241,1.3709068298339844e-06
242,0.0
243,0.2491145303249359
244,0.9089999710248773
245,0.9644884293019932
246,0.0035968277454376807
247,0.048519311904907214
248,0.26628260278701776
249,0.0065421404838561514
250,0.8857410295009613
251,0.007509477138519349
252,0.025204533338546775
253,0.003500178813934385
254,0.012502443790435747
255,0.9729999207549592
256,0.0
257,0.0015949139595031747
258,0.00649999999999995
259,0.07396293163299561
260,0.9999965570682434
261,0.9914987707639094
262,0.04505473804473881
263,0.01715430998802181
264,0.007003457069396979
265,0.92699888920784
266,0.0
267,0.9959903790876488
268,5.960464477539063e-08
269,0.9974949708148961
270,0.9777676924831467
271,0.04950035762786864
272,0.018500238418579062
273,0.9994999947156742
274,0.9860172715862282
275,1.1920928955078125e-07
276,0.0050000000000000044
277,0.9934650041972928
278,0.008000119209289558
279,0.002098198652267458
280,0.355019371509552
281,0.8377485164999962
282,0.9799872354792387
283,0.9999706211383455
284,5.960464477539063e-08
285,0.992499369377747
286,0.969677295651054
287,9.658932685852051e-05
288,0.0040000000000000036
289,0.039678533315658626
290,0.7522239992320537
291,0.8166929650008679
292,0.0026008381843567463
293,0.019500000000000073
294,0.002503397464752144
295,0.0706938230991363
296,0.0005965893268584654
297,0.12100017881393432
298,0.009000596046447762
299,0.002014364719390871
300,0.9984999476037403
301,0.0
302,0.9558776569264009
303,1.3113021850585938e-06
304,0.9994999969177036
305,0.0015048279762268635
306,0.9958156773508526
307,0.0
308,0.999999967933217
309,0.0004999999999999449
310,0.5169825761746616
311,3.337860107421875e-06
312,0.9654997116961765
313,0.03139854407310483
314,0.3954712413549424
315,0.005512397766113342
316,0.9984999988922544
317,0.9921179436780513
318,0.08950220537185671
319,0.00550000000000006
320,0.9999874936611377
321,0.13050005960464484
322,0.9812143179029227
323,0.9919000389288994
324,0.0004999999999999449
325,0.9594988209322055
326,0.9989993473597897
327,0.039585651874542216
328,4.351139068603516e-06
329,5.364418029785156e-06
330,0.9999060091140564
331,0.9944999685553043
332,0.9979859306863073
333,0.9994547546940449
334,0.996499991159311
335,0.9824997885739305
336,0.2690059561729431
337,0.9769705780755903
338,0.9994996596566235
339,0.9999996381269511
340,0.0
341,0.0
342,0.9699998575908222
343,0.9013104275873629
344,0.9959968630406784
345,0.9135135578215122
346,0.00350023841857916
347,0.0071542503833770255
348,0.9644911999639153
349,0.0005013113021850035
350,0.9994327105397243
351,0.010276237726211557
352,0.9419763158502901
353,3.635883331298828e-06
354,0.012615960836410478
355,0.9147892480865121
356,0.9999996718269983
357,0.9950955487675965
358,0.0
359,0.9689999995639991
360,0.0880064969062806
361,0.5983122965097427
362,0.5301911826133727
363,0.9944999994127648
364,0.06400000000000006
365,0.9979925273818917
366,0.49257893991470336
367,0.034334203243255645
368,0.9999996496437404
369,0.0005000596046447203
370,0.9912752110648435
371,0.9969992050668993
372,0.999499999935334
373,0.0040000000000000036
374,0.0040000000000000036
375,0.9999763446066936
376,0.0005440478324889586
377,0.0
378,0.01915729022026058
379,0.9884999973117016
380,0.9944895387845755
381,2.86102294921875e-06
382,0.996995723300799
383,5.960464477539063e-08
384,0.5839543000922132
385,2.384185791015625e-07
386,0.9714519329047762
387,0.0010000000000000009
388,0.011500000000000066
389,0.9788597568628611
390,0.9809858963383303
391,0.999499981365793
392,0.06551704692840576
393,0.002549948692321724
394,0.005501132488250793
395,0.6390986079555006
396,0.889915157479234
397,0.33720382678508765
398,0.9089913653284312
399,0.997498325815227
400,0.9999996242784732
401,0.9999996101492741
402,0.05617535686492925
403,0.06800035762786871
404,0.26601633167266847
405,0.9989999373955362
406,5.960464477539063e-08
407,0.000764972448348944
408,0.00406276369094849
409,0.008007510185241706
410,0.000501072883605902
411,0.9964999865382634
412,0.0005028014183043883
413,0.9999942690224088
414,0.41047308135032656
415,0.9706195398010313
416,0.9904989008692865
417,1.3828277587890625e-05
418,0.8034602857967839
419,0.0
420,0.014500059604644733
421,0.9819832126868568
422,0.00649999999999995
423,0.9794998792496143
424,0.9229999990775879
425,0.3355
426,0.9844987125737562
427,0.007500119209289613
428,0.011030233383178656
429,0.2500014901161194
430,0.9792437955171336
431,0.0005013709068297789
432,0.9939994876028495
433,0.026008404254913353
434,0.000502443790435736
435,0.04000083446502689
436,0.0005072717666625426
437,0.9964999904677726
438,0.0010000596046447763
439,0.0015029802322388264
440,0.0024999999999999467
441,0.9999988345430211
442,0.9239603879768984
443,0.1476789331436157
444,0.0
445,0.9934993365256046
446,0.008011324882507331
447,0.05100053644180291
448,0.9544971990619088
449,0.11651639127731328
450,0.07107363510131837
451,0.0
452,0.011014424324035654
453,0.008500059604644727
454,0.994480981085173
455,0.004806748867034916
456,0.9904731166881248
457,0.006006854534149175
458,0.9999998575321314
459,0.30371283912658686
460,0.11501192092895507
461,0.6628868050575256
462,0.9819988310936487
463,0.9969907292740318
464,0.00010594725608825684
465,0.999479188276484
466,0.011500000000000066
467,0.9994997443590588
468,0.9999995743561101
469,0.053196146011352585
470,0.0010000000000000009
471,0.0030000000000000027
472,0.8335339676495641
473,0.046318163156509384
474,0.4756555564403534
475,0.9999576877053187
476,0.1400235424041748
477,0.00704857778549195
478,0.0005002980232238219
479,0.054501668930053704
480,0.9809993286983795
481,0.0004999999999999449
482,0.0004999999999999449
483,0.9994812082623976
484,0.9999984575213148
485,0.029004410743713405
486,0.003237009048461914
487,0.9513871362186037
488,0.9985850134398788
489,0.0
490,0.044501668930053695
491,0.2905143008232116
492,0.0
493,0.05699999999999994
494,0.0025001192092894975
495,0.003517881393432676
496,0.995995296724137
497,0.9978149088933133
498,0.0005002980232238219
499,0.9994970073336045
500,0.9993871039424558
501,0.7911297960039229
502,0.9984992901672954
503,0.9334935263545012
504,0.957773060408188
505,0.9949999919726461
506,0.13702975082397462
507,0.9979999812922553
508,0.0
509,0.0005000596046447203
510,0.9984999722607865
511,0.9929994684341686
512,0.0
513,0.035041961669921795
514,0.0
515,0.001505662441253719
516,0.011650011301040708
517,0.08213729929924019
518,0.0
519,0.9994900503707977
520,0.00254857778549189
521,0.9999999910932518
522,0.9107682547890581
523,0.9999950439091663
524,0.0020960569381713867
525,0.9174870294523134
526,0.012008344650268565
527,0.0011285970211029062
528,0.09093042850494393
529,0.983940735338896
530,0.9984865303225307
531,8.344650268554688e-06
532,0.029351581573486385
533,0.9953121729295236
534,0.3854070343971252
535,0.9999999997128782
536,0.0
537,0.0
538,0.977421097762126
539,0.00649999999999995
540,0.0005684494972229004
541,0.9999990441090176
542,0.0
543,0.7626003041267395
544,0.9909999539211402
545,0.0010769495964050302
546,0.6300181474536657
547,0.004251141786575374
548,0.915963744856359
549,0.9913776191350772
550,0.3156226320266724
551,0.005627524137497009
552,0.990999825245041
553,5.960464477539063e-08
554,0.7431676609143615
555,0.9999519542434427
556,0.0011776814460754403
557,0.9999999170120759
558,0.0
559,0.0004999999999999449
560,0.9969581069387204
561,0.985498502812332
562,0.9984546617109445
563,0.9954675935468986
564,0.0040000000000000036
565,0.982559190851869
566,0.9863794746570639
567,0.0044999999999999485
568,0.8562586208283901
569,0.993941293750453
570,0.0
571,0.5690695400834084
572,0.002500059604644722
573,2.9742717742919922e-05
574,0.35927316379547114
575,0.6542469744682312
576,0.9883757312569069
577,0.988499659831218
578,0.08785609364509583
579,0.9999998781787838
580,0.0010000000000000009
581,0.9999968410170368
582,0.0017570152282715412
583,0.9999986705760193
584,0.9934930619678708
585,0.9894936581293696
586,0.0
587,0.5346963148931972
588,0.030167058944702174
589,0.9214700957887398
590,0.9506422384604811
591,0.9994999966290057
592,0.041940925359725933
593,0.0017371604442596444
594,0.996995273640252
595,0.005000178813934331
596,0.05899999999999994
597,0.06721126866340632
598,0.0
599,1.2516975402832031e-06
600,0.9969907460733084
601,0.1384195120334626
602,0.018314493656158448
603,0.0195040531158448
604,0.008515437602996778
605,0.9609999974472002
606,0.0
607,0.9854641903050361
608,0.0004999999999999449
609,0.0
610,0.002000059604644777
611,0.9829995809766915
612,0.0
613,0.0
614,0.0
615,0.9986489378153347
616,0.9033414769973606
617,0.0004999999999999449
618,0.9994999963727917
619,0.9989614668740833
620,0.9999810949157109
621,0.992499998590737
622,2.5033950805664062e-06
623,0.0010000000000000009
624,0.006613088607788087
625,0.0
626,0.005165522098541264
627,0.9884940868160593
628,0.997999987083843
629,0.972744512460893
630,0.9919901517376202
631,0.9999984266200954
632,0.0
633,0.9876289338320494
634,1.5497207641601562e-06
635,0.9966325875690673
636,0.009500000000000064
637,0.002942611217498836
638,0.0005000596046447203
639,0.2626158416271209
640,0.983998702508492
641,0.0025158548355102006
642,0.9408348803492264
643,0.002154959201812745
644,0.9984981304362109
645,0.033499999999999974
646,1.7881393432617188e-07
647,0.003612444162368833
648,0.0045770688056945286
649,0.0050004768371582076
650,0.9974966627374307
651,0.0010004172325134286
652,0.9918716226546094
653,0.998173870188417
654,0.5018253912888467
655,0.9999948410149955
656,0.4105248972773552
657,5.960464477539063e-08
658,0.9710650077983737
659,0.9859396548737422
660,0.0
661,0.0025068352222442636
662,0.9994998642851154
663,0.13600941753387452
664,5.960464477539063e-08
665,0.00501328706741333
666,0.9909979411945787
667,0.998999977416886
668,0.9994999305328587
669,0.1320233707427978
670,0.8334667931297154
671,0.995499993575722
672,0.521029782384634
673,1.5497207641601562e-06
674,0.991495144719378
675,0.0007225573062896729
676,0.004836684942245428
677,0.9999998760073368
678,0.9832241983003914
679,0.31688731670379644
680,0.9998929920766386
681,0.1250011920928955
682,0.9999996386787018
683,0.9954999510277427
684,0.9999961965875173
685,8.940696716308594e-07
686,0.9708899133168161
687,5.960464477539063e-08
688,0.5142863572183997
689,0.9449999270421184
690,0.009594615936279305
691,0.8574672936100979
692,0.9999993438349293
693,0.0
694,0.9882978267056169
695,0.21984277057647705
696,0.9979979217300279
697,0.9269994394850092
698,0.0010008940696716317
699,1.7881393432617188e-07
700,0.9969588506179862
701,0.004953510046005194
702,0.3990751152038574
703,0.9984201005848591
704,1.1920928955078125e-07
705,0.0
706,0.7685021404679865
707,0.04749999999999999
708,0.9999996719956528
709,0.9999995864488938
710,0.006008463859558111
711,0.0
712,0.561090145111084
713,5.960464477539063e-08
714,0.9721104576382786
715,0.9984999665336788
716,0.2293468647003174
717,5.960464477539063e-08
718,0.7457244686484337
719,0.9994990387593699
720,0.5547421274073422
721,0.0
722,0.9979999999026876
723,0.7982324436306953
724,0.259003457069397
725,0.09099999999999997
726,3.7550926208496094e-06
727,0.9739954436052576
728,0.9969891605157245
729,0.16049999999999998
730,0.9923504411341856
731,0.9799784604024171
732,0.0
733,0.5297684678733349
734,0.0
735,0.023510788440704422
736,0.28400000000000003
737,0.9894820760021976
738,0.0
739,0.894022861463949
740,0.9989967415365063
741,0.0
742,0.0010145604610443115
743,0.9749903712960076
744,0.9667625605762005
745,0.008778883695602424
746,0.28833543002605433
747,0.0
748,0.00021520256996154785
749,0.0
750,0.9939994209373995
751,0.0
752,0.9749407842122019
753,0.9959998720658993
754,0.9680693584233523
755,0.0
756,0.022158058643341083
757,0.9999999872108516
758,0.0020008344650268572
759,0.9974992216382907
760,0.9939999591293331
761,0.9989999874035561
762,0.9994992963398086
763,0.9465529153728858
764,0.0002621114253997803
765,5.245208740234375e-06
766,0.9591895963773132
767,0.0020000000000000018
768,0.2821046073436737
769,0.0
770,0.0015008940696716877
771,0.9562603882998228
772,0.8839929697546577
773,0.9984824256210559
774,0.9234914666395853
775,0.8224888040572405
776,0.023591241836547816
777,0.997499979720494
778,0.0014157657623290465
779,0.9994999917899914
780,0.0
781,0.9899977483737439
782,0.9104985565856377
783,0.9924205023705145
784,0.0
785,0.015645872831344665
786,0.008499999999999952
787,0.3455001192092896
788,4.172325134277344e-07
789,0.9974995671209945
790,0.9844997423498713
791,0.9874995981444841
792,0.9999999040803971
793,0.9988409559484571
794,0.4030335179567337
795,0.9464999999999228
796,0.1377497975826263
797,0.00014665722846984863
798,1.430511474609375e-06
799,0.9998945101033314
800,0.7794963117837905
801,0.993991315356965
802,0.9974959377496453
803,0.996498178069177
804,0.10743696570396422
805,0.9994999930013948
806,0.9999962647907523
807,0.0030000000000000027
808,0.9914964173293848
809,0.9714014804121107
810,0.9979526982901443
811,0.003649607658386289
812,0.9999907016208454
813,0.5263381628645585
814,0.003188878297805786
815,0.9864939488598102
816,0.00894016742706305
817,0.9964230513111688
818,0.9994999722587223
819,0.8918586677393178
820,0.9939998983678111
821,0.9934935528039714
822,0.07000000000000006
823,0.03228986883163454
824,0.2645004172325134
825,0.28451847743988035
826,1.4066696166992188e-05
827,0.9994968484705733
828,4.76837158203125e-07
829,0.932417019456916
830,0.9874608886173519
831,0.8129985995490305
832,0.08595179700851441
833,0.9944927740309432
834,0.0022326965332031268
835,0.9994909183216005
836,0.9888946427949704
837,0.9987012814618648
838,0.09661789441108704
839,0.20305120038986213
840,0.9994889082619121
841,0.004011146068573002
842,0.6718830480594188
843,0.338162398815155
844,0.12500029802322388
845,0.946296492033056
846,0.0
847,0.0
848,0.9992773044160568
849,0.9989948039135234
850,0.991653978932649
851,0.9949999997510799
852,0.9383677965248935
853,0.9869609228034387
854,0.9379528766165894
855,0.8622657263837754
856,0.0
857,0.9994999824017501
858,0.9603477032204392
859,0.16510275888442993
860,0.0475404119491577
861,0.9272042515606154
862,0.9999877328473303
863,0.9994999709572638
864,0.9530270225680433
865,0.9999999687430048
866,0.0
867,0.9954986636878476
868,3.516674041748047e-06
869,0.0
870,0.9850763551322743
871,0.0044688436985016455
872,0.97938097136328
873,0.0020109672546386737
874,0.002500655651092476
875,0.8424887185986154
876,0.9989961345738484
877,2.384185791015625e-07
878,0.9975708786009345
879,0.7818202446363867
880,0.9948795619540033
881,0.0004999999999999449
882,0.9874999468978658
883,0.00780642032623291
884,0.0010000000000000009
885,0.9954937559978208
886,2.7418136596679688e-05
887,0.0028713304996490496
888,0.0010004172325134286
889,0.8885479902029038
890,6.920099258422852e-05
891,0.9939663945163775
892,0.0004999999999999449
893,0.027667864561080946
894,0.9994948835970827
895,0.0
896,2.092123031616211e-05
897,0.6747707662582397
898,0.00025713443756103516
899,0.00918832898139954
900,0.1185005960464478
901,0.007361412763595587
902,0.0
903,0.9949999637395227
904,0.9993116625647527
905,0.00945967102050782
906,0.027069856643676782
907,0.0004999999999999449
908,0.9964641937902198
909,0.4753362096250058
910,0.6785464631617069
911,0.0007656514644622803
912,0.1073413550853729
913,0.0
914,0.0010023841857910165
915,0.0005064373016356871
916,0.9989999987549223
917,0.4241807641983032
918,0.08851639127731326
919,0.01000011920928956
920,0.005377954721450751
921,0.002503695487976021
922,0.01809288740158088
923,0.9954982268083159
924,0.010939627885818481
925,0.024000536441803
926,0.9599914464415269
927,0.042547724008560106
928,0.9968723195458297
929,0.010444893121719367
930,0.9789615808737872
931,5.960464477539063e-08
932,3.5762786865234375e-07
933,0.993981036015015
934,0.9662958230776713
935,0.9999985775957612
936,0.9927029479709454
937,0.1531226882934571
938,0.0
939,0.9999863188777454
940,0.9994688552052249
941,0.0
942,0.9989996254508403
943,0.9319876095489525
944,6.556510925292969e-07
945,0.9121501656919718
946,0.010000000000000009
947,0.0
948,0.012500655651092485
949,0.9365341876982711
950,0.3362927780151367
951,0.9422869427874684
952,0.9989999967163393
953,5.364418029785156e-07
954,0.9914963512634859
955,4.76837158203125e-07
956,0.0
957,0.9929414171669633
958,0.999997554468564
959,0.9999992533832369
960,0.0
961,0.9969991104565424
962,0.9947061218209565
963,0.0013162920475006112
964,0.06500584125518793
965,0.004084400177001957
966,0.9688157209047349
967,0.9929896281578913
968,0.9999999815994958
969,0.1189525048732758
970,0.0
971,0.05773265194892885
972,0.005098928451538143
973,0.5641714451611042
974,1.1920928955078125e-07
975,0.9978071787849767
976,0.04100023841857903
977,0.6968251361846924
978,0.5102067169751971
979,5.364418029785156e-07
980,0.0005009536743163512
981,0.008213454723358105
982,0.0010001192092895517
983,0.99797486088796
984,0.9884444708300871
985,0.014406472444534302
986,0.0
987,2.980232238769531e-07
988,0.9939594716427964
989,1.2099742889404297e-05
990,0.03400047683715823
991,0.9769989454069009
992,0.9959954584632178
993,0.007163972377777106
994,0.9999721837975812
995,0.1187767162322998
996,0.09974543786048895
997,0.00649999999999995
998,0.0005005960464476988
999,0.1085808577537537
1000,0.6483308562062449
1001,0.9999759956517664
1002,7.808208465576172e-06
1003,0.06704238605499269
1004,0.07555471706390382
1005,0.03049999999999997
1006,0.0
1007,0.0010534057617187509
1008,0.007503755092620912
1009,0.00521209669113154
1010,0.0
1011,0.035675588846206585
1012,0.8729370126461145
1013,0.0
1014,0.9884998006522191
1015,0.0020000000000000018
1016,0.007000000000000006
1017,0.9999999168928042
1018,3.11732292175293e-05
1019,0.0
1020,0.9999980692236932
1021,0.0020712275505065936
1022,0.9994999706111052
1023,0.0
1024,0.019500000000000073
1025,0.009000834465026863
1026,0.9909998802683478
1027,0.9928662536090705
1028,0.0
1029,0.0004999999999999449
1030,0.0
1031,0.001849462032318172
1032,0.9799825312122703
1033,0.126048243522644
1034,0.9959999649470581
1035,0.0010000000000000009
1036,0.0
1037,0.010778025865554763
1038,0.026000238418579125
1039,2.9206275939941406e-06
1040,0.9994996883756524
1041,1.0728836059570312e-06
1042,0.026312632322311402
1043,1.2516975402832031e-06
1044,0.009578649997711186
1045,0.13770100140571595
1046,0.10305120038986204
1047,0.0
1048,0.0010065565109252939
1049,0.9394230915345834
1050,0.9954468569658348
1051,0.021122219324111957
1052,0.11350655651092523
1053,0.0024999999999999467
1054,0.03550137090682981
1055,0.01465759468078609
1056,0.0
1057,0.6530025425255299
1058,0.9983871725164354
1059,0.0
1060,0.0035004768371582617
1061,0.9968171384067973
1062,0.9944994845578045
1063,0.9984070225894685
1064,0.9994999988124416
1065,0.9799890280905674
1066,0.0
1067,0.9124981373590572
1068,0.0
1069,0.9999974108338847
1070,0.8258108705282211
1071,7.82012939453125e-05
1072,0.0
1073,0.014499999999999957
1074,0.9984995498041301
1075,0.0
1076,0.9934138396015042
1077,0.9999986932135698
1078,0.008000000000000007
1079,0.9969955891812533
1080,7.492303848266602e-05
1081,0.9944938915043459
1082,0.9423854026707704
1083,0.003026762485504153
1084,0.0035004768371582617
1085,0.013200659036636364
1086,0.03552855062484739
1087,0.9002564395759255
1088,0.9996065589948557
1089,5.960464477539063e-08
1090,0.0015439882278442951
1091,0.9899998675683201
1092,0.9886953779933975
1093,0.9597163690621965
1094,0.9532250168817118
1095,0.012875764608383244
1096,0.001000178813934327
1097,0.0
1098,5.960464477539063e-08
1099,0.1419677484035492
1100,0.9509858340352147
1101,0.006000000000000005
1102,0.0
1103,0.015000000000000013
1104,0.015993218898773254
1105,0.003027239322662356
1106,0.9971779100596905
1107,0.9889997125332811
1108,0.9836580926235765
1109,0.9969977119975938
1110,0.007000238418579108
1111,0.9875579723909031
1112,0.012502562999725297
1113,0.964146903743269
1114,0.0015000000000000568
1115,0.997998894081159
1116,0.3921397467255592
1117,0.0010735392570495605
1118,1.1742115020751953e-05
1119,0.12104017353057861
1120,0.0
1121,0.0008617107868194029
1122,0.0
1123,0.010000000000000009
1124,0.9936547791233752
1125,0.9781284105291125
1126,0.1520012516975403
1127,0.9984967898443174
1128,5.364418029785156e-07
1129,0.9999425392306875
1130,0.9497564966529608
1131,0.005510013580322326
1132,0.03649999999999998
1133,0.00908325004577637
1134,1.0669231414794922e-05
1135,0.0
1136,0.0
1137,0.5003430474515771
1138,0.0004999999999999449
1139,0.9989995369022372
1140,0.9959993907951534
1141,0.9949111040486023
1142,0.0044999999999999485
1143,0.9891622041836381
1144,0.9999931852244117
1145,0.9999999851406534
1146,0.9819997159067391
1147,0.049310063362121515
1148,0.934999871185537
1149,0.00750041723251349
1150,0.3634543533325195
1151,0.9859999397532093
1152,0.14650858306884773
1153,0.7684000264666975
1154,0.9989921309408819
1155,0.9544995501740671
1156,0.023500000000000076
1157,0.9934999837838658
1158,0.6904519620090723
1159,0.9854999103441227
1160,2.7120113372802734e-05
1161,0.998999998498877
1162,0.30375832653045653
1163,0.03641340136528015
1164,0.9734559936411679
1165,0.5004312179125845
1166,1.430511474609375e-06
1167,0.002439945936203003
1168,0.0010001192092895517
1169,0.9618097350597381
1170,0.029500178813934408
1171,0.9964948755107653
1172,0.9569569600440736
1173,0.9933892286866903
1174,0.0015000000000000568
1175,0.9934671392943129
1176,0.9999951472009343
1177,0.0
1178,0.0011857876777648935
1179,0.9919999967164146
1180,0.9999471383307537
1181,0.9915718375537544
1182,0.9999886443047217
1183,0.9834946751909193
1184,0.9401655295193195
1185,4.231929779052734e-06
1186,1.1920928955078125e-07
1187,0.9999990834133428
1188,0.0
1189,0.9904045110453153
1190,0.0015000000000000568
1191,0.9826885586986318
1192,0.9818714323301101
1193,0.9999980711047556
1194,0.9946706060774159
1195,0.006500059604644726
1196,0.9999999974417946
1197,0.9914997917445427
1198,0.9679758919030428
1199,0.9952786240855931
1200,0.057935462236404445
1201,0.9934924424996607
1202,0.0
1203,0.9320649470656645
1204,0.9269358269924415
1205,0.3356968355178833
1206,0.05200023841857915
1207,0.00649999999999995
1208,0.09132928204536439
1209,0.2287414093017578
1210,0.022034689903259297
1211,0.0
1212,0.0
1213,0.9906564807661343
1214,0.9629999183541419
1215,0.0004999999999999449
1216,0.9984999999470113
1217,0.029769562005996786
1218,0.9683456107714447
1219,0.9999983187095722
1220,0.002000178813934328
1221,0.9769712149383413
1222,0.9929604990298394
1223,0.0005101327896117613
1224,0.9304954292066395
1225,7.152557373046875e-07
1226,5.960464477539063e-08
1227,0.0018268420696259113
1228,0.9999995628829765
1229,0.99849995382084
1230,0.9999998006143898
1231,0.9984975374705628
1232,0.05972110033035283
1233,0.0
1234,0.0015386641025543213
1235,0.4846070893108845
1236,0.02983559918403622
1237,0.014619537115097003
1238,0.9999982475817433
1239,0.001692444086074829
1240,0.0004999999999999449
1241,0.26837188482284546
1242,0.0
1243,0.9364712022545282
1244,0.3365423789024353
1245,0.36545208191871636
1246,0.45158049869537353
1247,0.0020000000000000018
1248,0.9919962234348914
1249,0.9799677863754332
1250,0.7006446043821052
1251,0.9814726042897237
1252,0.995950934718072
1253,0.9999999248040368
1254,0.9914983564031254
1255,0.5777856278121472
1256,1.3768672943115234e-05
1257,0.9989994675097241
1258,8.106231689453125e-06
1259,0.9999999981495927
1260,0.13551090764999385
1261,0.020330179929733294
1262,0.0007399682998656676
1263,0.99916712994501
1264,0.0010000000000000009
1265,0.24981492114067083
1266,0.018360646009445203
1267,0.0
1268,0.0
1269,0.9999999961548269
1270,0.010000000000000009
1271,5.960464477539063e-08
